Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1,Filhall,B Praak,1080171,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r,2019,11,8,in,0.525,0.659,0,-4.14,0,0.0558,0.605,0,0.134,0.586,79.911,255000,4
2,"Ghungroo (From ""War"")",Arijit Singh,878843,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,2019,11,8,in,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935,4
3,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,830811,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y,2019,11,8,in,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,249127,4
4,Memories,Maroon 5,730926,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,11,8,in,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
5,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,627562,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,2019,11,8,in,0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,284780,4
6,Makhna,Tanishk Bagchi,613726,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,2019,11,8,in,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,183000,4
7,Señorita,Shawn Mendes,582928,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,11,8,in,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
8,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,567030,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg,2019,11,8,in,0.56,0.512,1,-7.185,0,0.0333,0.592,0,0.056,0.39,123.991,254516,4
9,Lose You To Love Me,Selena Gomez,547545,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,11,8,in,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
10,"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,534957,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx,2019,11,8,in,0.844,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,147395,4
11,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,466724,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS,2019,11,8,in,0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,226789,3
12,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,449384,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3,2019,11,8,in,0.308,0.585,9,-5.18,0,0.0428,0.45,0,0.319,0.345,171.843,371791,3
13,Trampoline (with ZAYN),SHAED,440489,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,11,8,in,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
14,Circles,Post Malone,423709,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,11,8,in,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
15,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,415888,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2019,11,8,in,0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,236437,4
16,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,410344,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r,2019,11,8,in,0.621,0.467,0,-4.835,0,0.0273,0.632,0,0.0888,0.227,107.164,218048,4
17,Ve Maahi,Arijit Singh,409881,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2019,11,8,in,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,223999,4
18,"Duniyaa (From ""Luka Chuppi"")",Akhil,393074,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,2019,11,8,in,0.435,0.658,7,-5.949,0,0.0368,0.699,0,0.125,0.524,77.17,222501,4
19,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,384968,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,2019,11,8,in,0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,193356,5
20,hot girl bummer,blackbear,379861,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,11,8,in,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
21,"O Saki Saki (From ""Batla House"")",Neha Kakkar,379026,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH,2019,11,8,in,0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089,4
22,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani,362844,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy,2019,11,8,in,0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,230558,4
23,Chal Bombay,DIVINE,361997,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU,2019,11,8,in,0.862,0.619,6,-6.645,0,0.318,0.0434,0,0.117,0.512,95.036,174000,4
24,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,347613,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95,2019,11,8,in,0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,166461,4
25,Ik Mulaqaat,Meet Bros.,343208,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd,2019,11,8,in,0.634,0.648,3,-6.781,0,0.0412,0.361,0,0.619,0.667,95.989,247812,4
26,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,341049,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,2019,11,8,in,0.385,0.464,2,-6.975,1,0.0404,0.452,0,0.109,0.15,137.839,234722,4
27,Kohinoor,DIVINE,316407,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n,2019,11,8,in,0.634,0.884,6,-6.259,1,0.334,0.0994,0,0.266,0.39,103.973,198857,4
28,8 Parche,Baani Sandhu,316370,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen,2019,11,8,in,0.652,0.862,8,-2.29,0,0.206,0.161,0,0.203,0.727,173.859,210000,4
29,Look At Her Now,Selena Gomez,310202,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019,11,8,in,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5
30,Naagin,Vayu,308412,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC,2019,11,8,in,0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,157000,4
31,Someone You Loved,Lewis Capaldi,301336,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,11,8,in,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
32,Ik Tera,Maninder Buttar,295432,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7,2019,11,8,in,0.826,0.712,11,-5.219,0,0.0727,0.095,0,0.105,0.49,93.029,160768,4
33,Kalank (Title Track),Arijit Singh,290396,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2019,11,8,in,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,311186,4
34,HIGHEST IN THE ROOM,Travis Scott,283544,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,11,8,in,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
35,Sakhiyaan,Maninder Buttar,279192,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2019,11,8,in,0.706,0.674,9,-5.932,1,0.044,0.3,0,0.202,0.359,83.001,179326,4
36,Ajnabee,Bhuvan Bam,275269,https://open.spotify.com/track/2cF6aUShQcNWVnksMh5mKk,2019,11,8,in,0.528,0.6,7,-8.443,1,0.027,0.341,0.013,0.215,0.224,88.94,263595,4
37,Proper Patola,Badshah,262177,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2019,11,8,in,0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,178605,4
38,Takeaway (feat. Lennon Stella),The Chainsmokers,262001,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S,2019,11,8,in,0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893,1
39,ROXANNE,Arizona Zervas,259858,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,2019,11,8,in,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
40,Vaaste,Dhvani Bhanushali,255655,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3,2019,11,8,in,0.444,0.479,5,-5.586,1,0.0436,0.454,0,0.095,0.315,89.892,196044,4
41,"Naah Goriye (From ""Bala"")",B Praak,254356,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6,2019,11,8,in,0.823,0.765,2,-1.695,0,0.0633,0.464,0,0.0601,0.715,99.96,184618,4
42,Samajavaragamana,Sid Sriram,254274,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy,2019,11,8,in,0.568,0.663,8,-6.179,1,0.0345,0.91,4.82e-05,0.124,0.808,165.203,219818,3
43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,252540,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,11,8,in,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
44,Liar,Camila Cabello,249702,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019,11,8,in,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4
45,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",Neha Kakkar,243374,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K,2019,11,8,in,0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,190346,4
46,Dil Hi Toh Hai,Pritam,242536,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9,2019,11,8,in,0.482,0.694,0,-5.368,1,0.042,0.452,0,0.11,0.573,90.196,280496,4
47,Ramuloo Ramulaa - Duet,Anurag Kulkarni,239946,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6,2019,11,8,in,0.663,0.913,5,-4.681,0,0.152,0.415,0.000496,0.158,0.805,187.552,245760,3
48,"Hauli Hauli (From ""De De Pyaar De"")",Garry Sandhu,238733,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk,2019,11,8,in,0.705,0.982,1,-3.375,1,0.0787,0.021,3.1e-05,0.337,0.574,94.989,209393,4
49,Can We Kiss Forever?,Kina,238542,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q,2019,11,8,in,0.493,0.13,4,-18.725,1,0.0369,0.898,0.0223,0.0941,0.119,109.852,187899,4
50,The Hook Up Song,Vishal-Shekhar,234866,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw,2019,11,8,in,0.846,0.786,1,-4.607,1,0.0519,0.131,0.000384,0.0835,0.523,106.023,213947,4
51,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,232479,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk,2019,11,8,in,0.368,0.587,6,-6.676,0,0.0378,0.309,0,0.149,0.391,143.687,271023,4
52,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",Arijit Singh,227438,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx,2019,11,8,in,0.265,0.58,9,-4.767,0,0.0491,0.491,0,0.243,0.345,172.121,370444,3
53,Hint,Karan Aujla,219556,https://open.spotify.com/track/3w6SuEVkg0jFo8FG0YBELz,2019,11,8,in,0.665,0.581,0,-6.557,1,0.074,0.0445,0,0.262,0.314,176.057,227762,4
54,"Rula Diya (From ""Batla House"")",Ankit Tiwari,216289,https://open.spotify.com/track/6sTbnkzOtPpojgnn50cCHJ,2019,11,8,in,0.501,0.739,10,-5.887,1,0.0495,0.391,5.77e-06,0.0497,0.64,76.006,279865,4
55,"Bad Boy (From ""Saaho"")",Badshah,214892,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv,2019,11,8,in,0.892,0.848,8,-4.818,1,0.183,0.242,0.013,0.0992,0.523,105.013,178497,4
56,On My Way,Alan Walker,213984,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,2019,11,8,in,0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,193798,4
57,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,211423,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw,2019,11,8,in,0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,164160,4
58,Goodbyes (Feat. Young Thug),Post Malone,211287,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,11,8,in,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
59,bad guy,Billie Eilish,208363,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,11,8,in,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
60,Intezaar,Mithoon,208166,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO,2019,11,8,in,0.46,0.466,2,-7.721,1,0.0463,0.642,0,0.067,0.144,118.884,267520,4
61,"Ek Chumma (From ""Housefull 4"")",Sohail Sen,204967,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5,2019,11,8,in,0.74,0.903,1,-4.022,1,0.0461,0.204,0,0.509,0.949,114.065,244932,4
62,Pal,Javed-Mohsin,204755,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,11,8,in,0.511,0.502,7,-7.016,0,0.0325,0.711,0,0.0708,0.322,133.875,247286,4
63,Lights Up,Harry Styles,204716,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,2019,11,8,in,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,4
64,Graveyard,Halsey,203947,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019,11,8,in,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4
65,Same Beef,Bohemia,198917,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC,2019,11,8,in,0.779,0.854,9,-4.958,1,0.219,0.0462,0,0.21,0.379,91.992,290360,4
66,Yaari,Nikk,196708,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq,2019,11,8,in,0.587,0.557,6,-8.824,1,0.106,0.427,0,0.103,0.395,159.914,177750,4
67,Believer,Imagine Dragons,196525,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,11,8,in,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4
68,"Kinna Sona (From ""Marjaavaan"")",Meet Bros.,195227,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa,2019,11,8,in,0.533,0.723,3,-4.301,0,0.0614,0.283,0,0.0678,0.591,97.848,273926,4
69,Tareefan,Badshah,195217,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW,2019,11,8,in,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,186122,4
70,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,193300,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U,2019,11,8,in,0.721,0.867,0,-3.652,0,0.0903,0.12,0.00577,0.123,0.893,102.009,179225,4
71,"Odhani (From ""Made in China"")",Sachin-Jigar,192311,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD,2019,11,8,in,0.711,0.731,2,-6.651,1,0.0569,0.233,0,0.178,0.474,130.0,195397,4
72,Pehla Pyaar,Armaan Malik,191251,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7,2019,11,8,in,0.607,0.713,4,-5.105,1,0.03,0.558,4.98e-05,0.101,0.611,124.87,272533,4
73,Without Me,Halsey,190144,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,11,8,in,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
74,Paagal,Badshah,188892,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR,2019,11,8,in,0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,169907,4
75,I Like Me Better,Lauv,186519,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,11,8,in,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
76,Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,186497,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg,2019,11,8,in,0.36,0.25,11,-9.506,1,0.0341,0.603,0,0.0915,0.293,145.045,276245,4
77,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,180782,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr,2019,11,8,in,0.565,0.358,8,-8.383,0,0.0338,0.623,0,0.11,0.595,90.899,231306,4
78,She Move It Like,Badshah,179109,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd,2019,11,8,in,0.832,0.477,0,-6.949,1,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,181765,4
79,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,178919,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK,2019,11,8,in,0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,264806,4
80,The Jawaani Song,Vishal-Shekhar,178633,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr,2019,11,8,in,0.71,0.801,7,-4.845,1,0.0896,0.0728,0,0.0744,0.845,145.102,253161,4
81,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,178325,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp,2019,11,8,in,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.055,184433,4
82,Khairiyat,Arijit Singh,177415,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,2019,11,8,in,0.524,0.48,0,-9.017,0,0.0426,0.696,0,0.142,0.285,124.879,280282,4
83,Prada,The Doorbeen,176739,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo,2019,11,8,in,0.838,0.727,8,-6.576,1,0.0949,0.0713,0,0.107,0.192,94.014,185500,4
84,How Do You Sleep?,Sam Smith,173151,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019,11,8,in,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
85,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,172513,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,2019,11,8,in,0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.351,0.694,110.054,177383,4
86,Udd Gaye - Bacardi House Party Sessions,Ritviz,170392,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX,2019,11,8,in,0.595,0.818,11,-6.189,0,0.0479,0.000712,0.0386,0.142,0.48,144.956,180414,4
87,Dheeme Dheeme,Tony Kakkar,169230,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK,2019,11,8,in,0.952,0.657,0,-4.846,0,0.294,0.0266,0,0.0702,0.748,105.016,155607,4
88,The Wakhra Song,Navv Inder,168651,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ,2019,11,8,in,0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,196000,4
89,"Baby Won't You Tell Me (From ""Saaho"")",Shweta Mohan,164207,https://open.spotify.com/track/1LMwOxNStAp24Py3mWoRkb,2019,11,8,in,0.636,0.51,6,-7.634,0,0.034,0.613,0,0.239,0.377,129.866,262989,4
90,"Chashni (From ""Bharat"")",Abhijeet Srivastava,163614,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ,2019,11,8,in,0.756,0.52,6,-8.642,1,0.0341,0.495,0,0.0901,0.684,119.92,265995,4
91,Qaafirana,Arijit Singh,163404,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi,2019,11,8,in,0.417,0.433,4,-8.958,1,0.0415,0.0726,0,0.123,0.207,169.92,341823,4
92,"Koka (From ""Khandaani Shafakhana"")",Jasbir Jassi,163332,https://open.spotify.com/track/1bvIoSekCZWAgthW01kbo9,2019,11,8,in,0.873,0.963,7,-1.376,1,0.104,0.172,0.000176,0.0233,0.906,94.004,176092,4
93,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",Atif Aslam,163008,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb,2019,11,8,in,0.799,0.828,9,-4.846,0,0.0782,0.424,0,0.145,0.627,105.04,256271,4
94,Dil Diyan Gallan,Atif Aslam,161031,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta,2019,11,8,in,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,260537,4
95,Thunder,Imagine Dragons,157504,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,11,8,in,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4
96,Naina Da Kya Kasoor,Amit Trivedi,157424,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr,2019,11,8,in,0.845,0.659,9,-6.348,1,0.0373,0.159,0.0129,0.0782,0.547,125.965,210952,4
97,First Class,Arijit Singh,157255,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia,2019,11,8,in,0.534,0.959,1,-3.67,0,0.361,0.449,0,0.354,0.751,187.576,276960,3
98,"Hoyna Hoyna (From ""Gang Leader"")",Anirudh Ravichander,156720,https://open.spotify.com/track/7hADNKBDHS8MblpUzLebLf,2019,11,8,in,0.712,0.725,6,-7.167,0,0.0444,0.188,1.14e-06,0.075,0.491,97.013,271938,4
99,Faded,Alan Walker,156327,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2019,11,8,in,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4
100,Make It Right (feat. Lauv),BTS,156088,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,2019,11,8,in,0.584,0.685,7,-7.811,1,0.425,0.0304,0,0.189,0.345,97.551,226321,4
1,Filhall,B Praak,1453998,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r,2019,11,15,in,0.525,0.659,0,-4.14,0,0.0558,0.605,0,0.134,0.586,79.911,255000,4
2,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,926231,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y,2019,11,15,in,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,249127,4
3,"Ghungroo (From ""War"")",Arijit Singh,898967,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,2019,11,15,in,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935,4
4,Memories,Maroon 5,769176,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,11,15,in,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
5,Makhna,Tanishk Bagchi,676890,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,2019,11,15,in,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,183000,4
6,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,653516,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,2019,11,15,in,0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,284780,4
7,Señorita,Shawn Mendes,582112,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,11,15,in,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
8,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,567321,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg,2019,11,15,in,0.56,0.512,1,-7.185,0,0.0333,0.592,0,0.056,0.39,123.991,254516,4
9,everything i wanted,Billie Eilish,529219,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,11,15,in,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
10,"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,522485,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx,2019,11,15,in,0.844,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,147395,4
11,Lose You To Love Me,Selena Gomez,502079,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,11,15,in,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
12,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,475257,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS,2019,11,15,in,0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,226789,3
13,Circles,Post Malone,452469,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,11,15,in,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
14,Trampoline (with ZAYN),SHAED,450367,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,11,15,in,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
15,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,449196,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3,2019,11,15,in,0.308,0.585,9,-5.18,0,0.0428,0.45,0,0.319,0.345,171.843,371791,3
16,"O Saki Saki (From ""Batla House"")",Neha Kakkar,433874,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH,2019,11,15,in,0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089,4
17,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,433424,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r,2019,11,15,in,0.621,0.467,0,-4.835,0,0.0273,0.632,0,0.0888,0.227,107.164,218048,4
18,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,428032,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2019,11,15,in,0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,236437,4
19,Ve Maahi,Arijit Singh,419639,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2019,11,15,in,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,223999,4
